,timestamp,source_ip,destination_ip,protocol,source_port,destination_port,packet_length,flags,threat,is_danger
18980,2024-04-13 12:10:00,213.89.3.83,0.155.54.136,UDP,10031,13224,991,UPP,Normal,False
18981,2024-04-13 11:16:39,151.114.97.56,87.13.161.153,UDP,14041,6982,80,SPR,Normal,False
18982,2024-04-13 05:20:36,148.210.103.97,153.61.144.79,TCP,12019,46731,1220,RRA,Normal,False
18983,2024-04-13 04:49:44,234.245.71.104,177.36.128.84,TCP,54024,60930,1339,USU,Normal,False
18984,2024-04-13 12:56:42,189.59.74.135,239.36.15.104,TCP,64175,58713,1129,PSF,Normal,False
18985,2024-04-13 23:25:08,63.98.124.128,130.102.123.19,TCP,6298,27721,1000,SFR,Normal,False
18986,2024-04-13 03:46:00,183.79.90.53,123.45.133.118,UDP,30477,23264,1290,UAR,Normal,False
18987,2024-04-13 14:05:10,40.141.148.57,188.76.11.145,TCP,18041,53685,1423,PAA,Normal,False
18988,2024-04-13 22:13:06,197.188.56.55,196.16.212.251,TCP,18858,63183,186,FUA,Normal,False
18989,2024-04-13 00:25:59,127.62.104.154,150.46.214.247,TCP,47628,49771,1183,PAF,Normal,False
18990,2024-04-13 21:01:38,113.87.192.5,101.18.44.197,TCP,6112,44400,827,FSU,Normal,False
18991,2024-04-13 05:44:23,148.219.90.69,108.130.230.73,TCP,47318,3821,774,SAS,Normal,False
18992,2024-04-13 08:45:27,32.250.213.163,253.222.207.193,TCP,14232,31137,997,SFA,Normal,False
18993,2024-04-13 07:24:32,181.252.104.228,134.231.113.158,UDP,54216,15951,262,PSS,Normal,False
18994,2024-04-13 04:07:06,135.183.161.95,1.50.160.41,UDP,18912,26741,1237,URS,Normal,False
18995,2024-04-13 17:24:13,254.126.136.32,60.105.255.252,TCP,13759,43883,183,USU,Normal,False
18996,2024-04-13 11:53:50,115.247.104.243,106.140.58.43,TCP,62808,48220,254,FFU,Normal,False
18997,2024-04-13 11:21:16,183.137.126.210,94.36.157.132,TCP,10052,7981,1412,APR,Normal,False
18998,2024-04-13 04:48:19,76.203.99.47,85.224.88.2,UDP,63093,8375,373,SUP,Normal,False
18999,2024-04-13 04:53:18,140.50.28.205,9.115.108.4,TCP,23604,50593,1058,FFS,Normal,False
19000,2024-04-13 22:16:49,130.207.23.6,80.29.223.118,TCP,10249,34137,569,PAU,Normal,False
19001,2024-04-13 10:45:50,27.28.190.113,131.133.230.124,TCP,48278,16455,1194,SPU,Normal,False
19002,2024-04-13 04:37:51,4.71.214.12,194.48.22.7,UDP,32159,64739,1133,SUR,Normal,False
19003,2024-04-13 00:48:16,180.45.23.237,145.106.213.88,TCP,62750,54023,177,UUP,Normal,False
19004,2024-04-13 18:21:47,119.229.239.243,138.255.176.220,UDP,20730,325,630,APP,Normal,False
19005,2024-04-13 07:19:54,221.112.159.180,39.58.5.245,UDP,32890,39426,1280,SPP,Normal,False
19006,2024-04-13 15:04:39,252.39.140.209,183.214.232.50,UDP,41998,55036,1298,AUA,Normal,False
19007,2024-04-13 01:51:10,10.28.211.232,33.78.224.51,TCP,22627,12735,546,RFR,Normal,False
19008,2024-04-13 18:03:01,106.221.161.212,18.64.157.69,TCP,27556,43601,709,UFP,Normal,False
19009,2024-04-13 00:34:07,175.149.108.14,24.11.47.126,UDP,49618,14810,345,FSU,Normal,False
19010,2024-04-13 03:31:41,204.156.40.48,154.6.46.119,TCP,56115,62178,837,AFA,Normal,False
19011,2024-04-13 21:10:33,196.167.29.209,113.167.254.216,UDP,65339,61128,1138,SRS,Normal,False
19012,2024-04-13 20:25:02,105.69.194.105,44.236.30.126,TCP,55970,5341,1143,URS,Normal,False
19013,2024-04-13 13:54:35,206.116.60.153,51.56.122.50,UDP,13964,353,112,UPR,Normal,False
19014,2024-04-13 02:29:21,185.228.25.76,146.202.219.148,UDP,6664,20594,311,SRS,Normal,False
19015,2024-04-13 15:04:41,224.3.46.198,141.70.36.234,UDP,53538,58888,1155,FUA,Normal,False
19016,2024-04-13 06:09:25,189.87.177.146,237.53.137.194,UDP,12034,64063,241,UFF,Normal,False
19017,2024-04-13 03:25:08,38.115.101.129,15.38.193.50,TCP,14835,48775,97,PUS,Phishing,True
19018,2024-04-13 22:10:10,34.207.242.135,142.144.56.106,UDP,42310,47128,178,FUU,Normal,False
19019,2024-04-13 04:17:10,53.137.59.91,39.90.122.228,TCP,42023,35777,1472,UAA,Normal,False
19020,2024-04-13 13:29:42,120.186.95.131,94.110.82.84,UDP,25938,52870,382,URF,Normal,False
19021,2024-04-13 09:13:31,215.219.200.162,131.51.211.86,TCP,46858,58057,1231,FRR,Normal,False
19022,2024-04-13 08:42:30,192.63.31.178,170.164.204.181,TCP,13042,57749,169,RFR,Normal,False
19023,2024-04-13 04:13:52,23.253.177.165,53.220.110.155,TCP,61301,30116,80,SRR,Normal,False
19024,2024-04-13 13:59:24,129.75.109.18,99.80.237.218,UDP,35276,64826,1056,PUS,Normal,False
19025,2024-04-13 15:56:04,106.236.122.56,240.249.254.164,TCP,44540,65467,621,UAF,Normal,False
19026,2024-04-13 04:00:52,174.174.0.101,242.153.221.35,TCP,55300,53868,1229,FFF,Normal,False
19027,2024-04-13 11:05:21,197.83.115.117,215.177.87.21,UDP,58108,13,320,ARA,Normal,False
19028,2024-04-13 10:25:12,232.159.218.194,102.78.113.101,TCP,17155,40880,141,FUP,Normal,False
19029,2024-04-13 18:57:52,143.234.175.212,252.49.234.231,TCP,33647,14584,502,ASF,Normal,False
19030,2024-04-13 07:17:09,164.23.101.63,172.110.29.172,UDP,17261,31204,763,PRU,Normal,False
19031,2024-04-13 17:46:49,79.51.149.114,90.155.136.161,TCP,35823,46744,878,RFP,Normal,False
19032,2024-04-13 20:45:20,251.73.43.114,253.118.177.230,TCP,27116,7832,1398,UAR,Normal,False
19033,2024-04-13 04:02:43,122.254.198.48,152.75.7.235,TCP,14394,30790,1021,SSP,Normal,False
19034,2024-04-13 09:16:23,180.97.234.126,149.139.238.184,UDP,22479,8140,385,FFA,Normal,False
19035,2024-04-13 19:47:34,215.68.198.112,99.28.83.52,UDP,11841,2096,637,AFU,Normal,False
19036,2024-04-13 06:57:34,91.159.180.219,227.97.15.190,TCP,45481,32644,144,SRR,Normal,False
19037,2024-04-13 08:49:38,248.97.42.49,49.179.250.182,UDP,13829,18811,988,AAP,Normal,False
19038,2024-04-13 13:22:22,242.164.90.136,109.27.186.111,UDP,647,12956,50,SSU,Normal,False
19039,2024-04-13 00:14:12,20.99.175.212,143.68.8.243,TCP,20053,54327,742,RSR,Normal,False
19040,2024-04-13 20:38:01,17.146.167.74,213.112.209.237,TCP,46173,6849,1240,RSS,Normal,False
19041,2024-04-13 16:53:12,48.67.101.239,196.148.251.56,TCP,20862,62466,82,RRS,Normal,False
19042,2024-04-13 18:16:30,121.11.209.153,143.81.57.82,UDP,32634,16455,1003,AUS,Normal,False
19043,2024-04-13 21:41:39,245.207.87.173,254.162.95.220,TCP,38726,14484,1209,UAF,Normal,False
19044,2024-04-13 14:47:45,43.42.205.17,44.35.82.226,UDP,30753,35818,1110,ARA,Normal,False
19045,2024-04-13 12:42:51,104.239.4.225,60.204.84.111,TCP,8176,50949,746,USA,Normal,False
19046,2024-04-13 19:43:43,118.146.25.43,230.234.238.154,UDP,21102,21087,1315,FFP,Normal,False
19047,2024-04-13 18:22:10,139.5.103.139,235.200.150.243,TCP,49571,62629,861,UPR,Normal,False
19048,2024-04-13 19:53:40,99.151.168.114,93.98.186.219,TCP,29460,16265,777,PRA,Normal,False
19049,2024-04-13 22:37:44,225.5.220.109,216.112.254.200,UDP,48398,6607,1404,RAF,Normal,False
19050,2024-04-13 23:48:18,18.205.91.59,180.40.157.231,UDP,45325,51952,1154,SSF,Normal,False
19051,2024-04-13 15:00:38,92.214.186.158,149.33.72.233,TCP,54588,37978,1128,ASP,Normal,False
19052,2024-04-13 07:19:13,31.152.178.221,244.28.35.3,UDP,11898,43731,76,RRS,Normal,False
19053,2024-04-13 14:58:44,212.79.3.128,241.121.66.44,TCP,35000,48206,1410,FRF,Normal,False
19054,2024-04-13 12:17:39,240.127.162.184,234.230.223.125,TCP,54557,44702,81,SSU,Normal,False
19055,2024-04-13 11:39:42,107.179.219.217,166.32.219.109,TCP,44732,56572,1277,FPA,Normal,False
19056,2024-04-13 17:16:31,61.210.10.60,71.15.235.103,TCP,19529,6412,359,UFA,Normal,False
19057,2024-04-13 11:09:07,139.68.94.164,247.28.140.168,UDP,12170,50469,933,UUR,Normal,False
19058,2024-04-13 17:10:19,69.109.96.187,144.50.124.23,UDP,21391,41389,217,SSS,Normal,False
19059,2024-04-13 17:39:35,112.85.168.34,220.238.101.18,UDP,40070,4847,1191,PSS,Normal,False
19060,2024-04-13 08:36:53,157.42.97.86,123.231.69.5,TCP,2265,41702,1495,UPU,Normal,False
19061,2024-04-13 08:31:07,152.50.23.237,243.140.67.113,TCP,38225,9824,186,RFR,Normal,False
19062,2024-04-13 20:50:49,255.143.168.79,162.4.51.173,UDP,4924,10729,837,PFU,Normal,False
19063,2024-04-13 19:20:12,162.30.164.127,250.8.64.171,TCP,23252,39139,1282,AFP,Normal,False
19064,2024-04-13 06:02:15,188.44.84.242,87.209.171.85,TCP,45533,48708,1247,SFU,Normal,False
19065,2024-04-13 13:22:57,178.242.130.140,78.46.184.196,UDP,29559,42908,356,APU,Normal,False
19066,2024-04-13 01:13:18,248.208.244.60,169.231.209.231,UDP,37498,20489,112,UPS,Normal,False
19067,2024-04-13 06:29:29,212.112.119.17,224.81.206.188,UDP,22520,43178,677,PFS,Phishing,True
19068,2024-04-13 06:05:23,174.160.82.81,119.14.204.94,TCP,43339,41313,421,PSR,Normal,False
19069,2024-04-13 04:41:24,185.87.255.184,60.231.121.121,TCP,64675,31820,1490,SFS,Normal,False
19070,2024-04-13 15:05:29,198.221.179.243,97.241.76.176,UDP,39584,62314,1126,SUR,Normal,False
19071,2024-04-13 08:03:49,73.47.131.169,114.140.220.79,TCP,57278,4338,1209,PPA,Normal,False
19072,2024-04-13 10:18:22,28.128.50.192,247.183.54.43,UDP,16671,23375,323,AUF,Normal,False
19073,2024-04-13 04:36:43,121.116.238.128,89.77.83.170,UDP,18177,1349,258,AUF,Normal,False
19074,2024-04-13 22:13:21,60.111.22.123,192.73.238.178,TCP,35145,45713,498,FUA,Normal,False
19075,2024-04-13 23:17:52,40.113.194.154,115.131.13.250,UDP,40502,33274,1497,RSS,Normal,False
19076,2024-04-13 14:52:30,170.214.83.176,131.179.24.22,UDP,18981,37941,965,FPU,Normal,False
19077,2024-04-13 05:15:26,25.146.171.140,116.15.175.49,TCP,55489,12782,112,SSF,Normal,False
19078,2024-04-13 04:46:02,49.187.161.152,126.58.255.250,TCP,39856,43651,1246,RRF,Normal,False
19079,2024-04-13 01:29:48,50.97.64.246,168.105.205.104,UDP,416,22418,821,UFU,Normal,False
19080,2024-04-13 05:32:17,145.189.38.30,126.69.170.90,TCP,2421,16073,1157,RPS,Normal,False
19081,2024-04-13 02:36:47,213.122.67.190,109.14.57.168,UDP,13686,8818,1454,UFP,Normal,False
19082,2024-04-13 12:10:07,48.4.128.86,249.95.151.163,UDP,25086,13770,394,RAA,Normal,False
19083,2024-04-13 12:49:03,120.253.215.181,90.125.248.183,TCP,31448,23610,412,SPP,Normal,False
19084,2024-04-13 04:07:56,214.138.7.223,158.135.219.166,UDP,38711,44395,1114,PFP,Normal,False
19085,2024-04-13 02:30:10,35.230.136.180,17.115.224.114,UDP,3947,33940,966,APA,Normal,False
19086,2024-04-13 23:49:49,246.250.184.53,137.153.180.193,TCP,64709,44535,687,PPA,Normal,False
19087,2024-04-13 20:46:40,132.31.146.180,140.104.234.118,TCP,43341,48255,1436,UPS,Normal,False
19088,2024-04-13 12:20:26,67.30.244.3,66.214.158.56,TCP,44986,62802,659,FAP,Normal,False
19089,2024-04-13 22:10:25,103.45.109.168,67.219.246.180,TCP,29265,40283,545,PAF,Normal,False
19090,2024-04-13 09:02:38,6.116.76.140,188.106.116.180,UDP,44014,45612,1088,ASA,Normal,False
19091,2024-04-13 19:35:03,209.88.95.221,30.41.110.132,TCP,59286,31492,558,AUU,Normal,False
19092,2024-04-13 12:39:03,145.115.233.122,99.231.75.69,TCP,54097,4744,622,RRP,Normal,False
19093,2024-04-13 19:23:45,184.201.249.181,10.117.38.18,TCP,42316,48357,1273,SPU,Normal,False
19094,2024-04-13 11:17:24,166.141.109.166,127.33.219.246,TCP,48820,8556,963,AUP,Normal,False
19095,2024-04-13 00:47:33,123.42.33.47,39.243.207.36,UDP,60926,48736,1263,UAR,Normal,False
19096,2024-04-13 10:28:22,205.144.206.8,198.207.246.115,TCP,65180,55792,1423,ARA,Normal,False
19097,2024-04-13 11:51:06,234.38.147.31,34.146.98.9,TCP,7441,37937,209,RPF,Normal,False
19098,2024-04-13 17:11:58,130.99.97.158,110.86.177.198,UDP,9729,24566,1124,SSR,Normal,False
19099,2024-04-13 09:34:29,11.92.208.65,58.65.56.131,TCP,40889,53730,223,PSU,Normal,False
19100,2024-04-13 17:50:00,77.60.230.175,99.209.78.255,UDP,43572,13200,1197,APP,Normal,False
19101,2024-04-13 05:53:48,243.60.69.219,27.123.235.58,UDP,32358,17519,53,URR,Normal,False
19102,2024-04-13 14:02:45,120.132.99.121,74.29.216.92,UDP,19873,47467,282,FSS,Normal,False
19103,2024-04-13 04:19:51,215.47.112.6,69.61.62.213,UDP,28238,58511,318,FSP,Normal,False
19104,2024-04-13 11:28:19,16.162.147.69,254.136.161.31,UDP,48207,55408,58,ARF,Normal,False
19105,2024-04-13 13:32:42,44.49.0.225,203.121.98.188,UDP,12916,14318,1254,PRR,Normal,False
19106,2024-04-13 05:09:42,233.0.102.144,194.57.191.67,TCP,48544,23366,360,APU,Normal,False
19107,2024-04-13 19:31:16,104.152.76.134,100.192.108.39,UDP,41746,45434,182,RRF,Normal,False
19108,2024-04-13 23:34:42,73.182.172.19,161.66.57.102,TCP,22003,41384,831,UUF,Normal,False
19109,2024-04-13 02:27:49,95.41.46.246,171.185.3.8,UDP,52411,20258,904,SRR,Normal,False
19110,2024-04-13 09:01:42,220.74.16.60,17.72.186.202,UDP,21413,3335,623,PSS,Normal,False
19111,2024-04-13 11:10:22,176.194.204.193,71.131.15.248,TCP,1269,19123,1271,RPA,Normal,False
19112,2024-04-13 15:58:11,230.114.158.175,168.245.157.151,UDP,46674,21217,189,RRA,Normal,False
19113,2024-04-13 20:44:11,210.225.23.102,112.22.116.41,TCP,4695,47527,848,ARF,Normal,False
19114,2024-04-13 04:07:54,74.251.91.0,68.138.53.221,TCP,42687,23687,415,PSF,Normal,False
19115,2024-04-13 09:29:26,43.133.11.20,204.63.189.234,UDP,12038,4770,950,URA,Normal,False
19116,2024-04-13 12:59:45,139.117.131.12,41.227.169.8,TCP,15283,6620,1309,PPP,Normal,False
19117,2024-04-13 21:02:04,115.169.13.254,83.108.224.169,TCP,19266,36392,346,USF,DDoS,True
19118,2024-04-13 17:04:01,77.193.255.226,201.176.185.70,TCP,63173,51308,334,FPU,Normal,False
19119,2024-04-13 05:26:29,53.76.238.22,156.234.146.167,UDP,42446,22594,189,ASS,Normal,False
19120,2024-04-13 18:32:15,125.83.69.120,214.2.204.8,UDP,37091,49466,1178,RPS,Normal,False
19121,2024-04-13 12:40:40,19.225.9.31,144.234.42.14,TCP,38977,43740,1086,RPR,Normal,False
19122,2024-04-13 07:17:01,62.222.252.250,136.200.14.52,TCP,40029,22840,1057,SSR,Normal,False
19123,2024-04-13 06:16:55,61.108.133.117,44.22.89.1,TCP,8188,20471,351,USP,Normal,False
19124,2024-04-13 15:40:19,122.69.64.249,153.205.132.115,TCP,41159,442,180,SRU,Normal,False
19125,2024-04-13 06:48:56,49.45.230.234,227.226.221.29,TCP,32245,57320,1327,RSP,Normal,False
19126,2024-04-13 01:05:13,38.88.62.216,36.186.249.185,TCP,47365,57296,1164,FSS,Normal,False
19127,2024-04-13 16:21:22,123.186.216.119,121.165.201.250,UDP,26600,63873,690,FAR,Normal,False
19128,2024-04-13 19:41:30,205.191.154.17,139.122.216.16,TCP,40649,63735,159,FPA,Normal,False
19129,2024-04-13 02:02:02,104.243.207.46,124.252.36.157,TCP,11425,32450,928,FPP,Normal,False
19130,2024-04-13 10:02:07,186.74.160.38,189.235.66.12,TCP,40226,25754,963,PSS,Normal,False
19131,2024-04-13 15:47:06,108.144.174.29,189.60.187.152,TCP,19772,49332,655,FPA,Normal,False
19132,2024-04-13 13:54:33,141.133.120.123,161.40.192.123,UDP,38403,22553,876,PAR,Normal,False
19133,2024-04-13 02:04:23,190.193.54.57,159.107.11.15,UDP,33082,29206,1380,RRA,Normal,False
19134,2024-04-13 01:46:10,122.109.144.160,86.70.25.137,TCP,43941,55103,752,AUS,Normal,False
19135,2024-04-13 01:03:35,201.40.81.223,129.159.103.41,TCP,47842,51663,236,PSU,Normal,False
19136,2024-04-13 23:05:22,146.167.67.57,152.219.238.126,TCP,13092,53878,211,SPA,Normal,False
19137,2024-04-13 02:36:16,82.186.91.27,93.119.159.190,UDP,4018,24920,819,SAS,Normal,False
19138,2024-04-13 09:30:46,162.93.222.139,211.211.130.183,UDP,16276,43602,1200,SPF,Normal,False
19139,2024-04-13 06:51:55,133.246.173.174,35.72.214.252,TCP,31178,17046,210,PRA,Normal,False
19140,2024-04-13 21:55:14,1.222.64.48,229.238.212.23,UDP,18072,12846,1016,RAS,Normal,False
19141,2024-04-13 20:52:49,92.234.222.124,2.169.76.97,UDP,25869,45918,879,APU,Normal,False
19142,2024-04-13 06:22:10,193.236.74.180,238.89.33.113,UDP,14558,18562,548,FPS,Normal,False
19143,2024-04-13 03:07:10,34.145.234.223,75.57.255.18,UDP,9521,28948,1232,FAR,Normal,False
19144,2024-04-13 21:39:51,231.123.16.50,208.96.47.89,TCP,10155,60865,779,SPP,Normal,False
19145,2024-04-13 18:29:01,184.153.194.152,46.21.84.185,TCP,43965,27087,885,UUP,Normal,False
19146,2024-04-13 23:32:03,16.17.63.246,152.236.252.116,UDP,6786,1269,1179,RRR,Normal,False
19147,2024-04-13 16:57:24,88.47.93.200,206.17.14.213,TCP,52342,38699,93,FRF,Normal,False
19148,2024-04-13 21:39:53,145.215.68.202,52.208.13.209,TCP,61806,5333,759,AAU,Normal,False
19149,2024-04-13 04:57:17,45.24.239.193,220.68.126.48,UDP,16199,11620,1371,SSU,Normal,False
19150,2024-04-13 02:25:29,233.228.34.151,199.137.230.229,UDP,38551,18450,1085,RSS,Normal,False
19151,2024-04-13 08:25:33,163.246.167.159,119.213.15.32,UDP,64212,63401,499,SUR,Normal,False
19152,2024-04-13 02:52:03,145.185.140.183,150.10.108.244,TCP,27675,3932,150,UUS,Normal,False
19153,2024-04-13 15:07:52,255.205.81.62,69.89.205.87,TCP,22674,59757,486,RUR,Normal,False
19154,2024-04-13 12:20:07,136.200.119.142,117.203.122.55,UDP,17484,24553,212,UAA,Normal,False
19155,2024-04-13 14:50:23,230.239.25.243,137.102.192.3,TCP,33267,45657,63,AUR,Normal,False
19156,2024-04-13 16:44:14,120.49.222.72,254.136.146.131,TCP,17002,7861,586,RUS,Normal,False
19157,2024-04-13 07:54:41,34.205.71.250,139.138.195.99,UDP,47239,10001,581,AUA,Normal,False
19158,2024-04-13 17:11:51,76.176.186.25,57.101.23.59,TCP,4068,3616,542,UFA,Normal,False
19159,2024-04-13 21:19:44,62.125.49.66,140.49.7.25,UDP,65327,64520,457,ARU,Normal,False
19160,2024-04-13 21:52:00,253.11.208.25,149.30.52.39,TCP,61571,27814,527,FRR,Normal,False
19161,2024-04-13 00:21:37,25.25.134.170,182.254.129.248,TCP,25395,18438,119,FUF,Normal,False
19162,2024-04-13 12:51:44,54.19.38.255,50.188.67.32,TCP,44071,38514,1250,URA,Normal,False
19163,2024-04-13 14:36:20,213.134.68.172,30.4.58.199,UDP,46200,13544,319,SPS,Normal,False
19164,2024-04-13 13:02:44,32.98.250.83,154.169.154.192,TCP,54923,59682,440,AFF,Normal,False
19165,2024-04-13 07:12:46,84.122.196.239,88.7.23.129,TCP,5127,1325,815,PAU,Normal,False
19166,2024-04-13 15:46:44,110.12.109.93,220.23.172.203,UDP,25356,56055,957,FAS,Normal,False
19167,2024-04-13 23:20:27,186.90.77.65,151.116.81.129,TCP,9300,30386,1447,FFP,Malware,True
19168,2024-04-13 09:40:37,82.150.63.174,134.85.39.118,TCP,28560,4602,509,SUU,Normal,False
19169,2024-04-13 11:27:26,132.163.67.208,144.241.251.213,TCP,55797,35675,783,PAU,Normal,False
19170,2024-04-13 01:33:24,10.168.99.120,121.207.134.245,UDP,44674,32699,753,UAR,Normal,False
19171,2024-04-13 10:24:17,59.231.212.139,20.229.66.244,TCP,21124,24331,656,AAS,Normal,False
19172,2024-04-13 07:26:54,185.110.53.208,190.216.248.175,UDP,8530,50385,1033,PUF,Normal,False
19173,2024-04-13 06:52:06,62.75.86.40,27.205.29.53,TCP,55548,55034,1463,RRS,Normal,False
19174,2024-04-13 18:32:02,180.176.94.21,134.106.218.168,UDP,49254,19141,991,SFP,Normal,False
19175,2024-04-13 22:37:52,58.113.54.211,2.0.1.120,TCP,44894,26740,725,AUP,Normal,False
19176,2024-04-13 19:05:37,145.11.87.96,138.116.174.193,TCP,42391,61299,1156,AAS,Normal,False
19177,2024-04-13 22:45:32,96.154.156.219,42.55.35.77,UDP,62444,44577,1308,FPU,Normal,False
19178,2024-04-13 22:17:52,226.50.242.143,145.29.215.251,TCP,5179,43324,754,FAA,Normal,False
19179,2024-04-13 19:12:00,184.210.203.168,132.207.120.59,TCP,43874,28607,269,UPF,Normal,False
19180,2024-04-13 09:40:53,170.12.236.112,209.48.112.181,UDP,58997,20539,1428,SAU,Normal,False
19181,2024-04-13 01:13:45,250.201.206.24,6.225.219.31,UDP,36506,31905,1093,USR,Normal,False
19182,2024-04-13 19:43:04,25.125.186.72,255.157.90.30,UDP,18965,16936,401,PAA,Normal,False
19183,2024-04-13 16:32:37,101.82.76.74,196.171.80.138,UDP,23820,3492,1386,PRU,Normal,False
19184,2024-04-13 23:54:40,37.211.134.138,6.215.230.242,TCP,31904,867,90,URU,Normal,False
19185,2024-04-13 01:33:28,55.98.115.247,182.169.83.92,UDP,50292,34947,1288,SFF,Normal,False
19186,2024-04-13 02:52:56,24.208.110.36,186.127.42.225,TCP,34300,3881,196,FPF,Normal,False
19187,2024-04-13 15:45:50,166.122.248.103,243.163.204.57,UDP,1308,36051,304,RPS,Normal,False
19188,2024-04-13 21:21:07,214.31.173.197,91.29.196.144,UDP,2552,30342,1247,FSF,Normal,False
19189,2024-04-13 12:56:55,124.0.70.7,174.118.241.50,TCP,41794,43313,602,SRS,Normal,False
19190,2024-04-13 17:36:04,248.135.94.198,215.186.140.127,UDP,36086,62970,449,SSA,Normal,False
19191,2024-04-13 21:05:21,6.182.88.56,66.203.217.7,UDP,1113,54921,1131,AUP,Normal,False
19192,2024-04-13 11:36:50,163.37.94.215,226.75.101.54,UDP,26518,52808,887,ASS,Normal,False
19193,2024-04-13 18:24:16,179.49.54.220,189.12.72.69,UDP,819,8736,1301,SAS,Normal,False
19194,2024-04-13 23:48:34,64.54.188.161,156.218.192.83,TCP,45491,37850,984,UUP,Normal,False
19195,2024-04-13 09:19:15,189.146.250.72,211.75.195.13,TCP,33255,37876,814,AUA,Normal,False
19196,2024-04-13 08:38:59,169.16.205.205,243.109.172.30,UDP,35151,39697,1316,RAP,Normal,False
19197,2024-04-13 21:36:46,239.59.213.72,115.135.26.29,TCP,6653,42732,250,ASA,Normal,False
19198,2024-04-13 09:58:18,208.163.52.115,159.165.250.244,TCP,49775,61277,487,SFP,Normal,False
19199,2024-04-13 00:31:21,173.99.24.64,169.197.67.176,UDP,3074,60025,693,FRA,Normal,False
19200,2024-04-13 22:18:51,230.82.129.231,200.165.57.43,UDP,10094,24555,1261,APU,Normal,False
19201,2024-04-13 23:15:07,199.98.136.25,42.171.21.75,TCP,3767,33345,639,UFP,Normal,False
19202,2024-04-13 23:29:06,36.116.176.202,71.188.40.144,TCP,45622,39703,501,UUU,Normal,False
19203,2024-04-13 13:30:23,31.220.95.230,91.184.84.113,UDP,58721,1167,1128,SAS,Normal,False
19204,2024-04-13 17:44:57,74.7.223.103,185.78.161.15,UDP,45417,29028,873,RFR,Normal,False
19205,2024-04-13 22:43:00,181.229.44.244,141.223.208.59,UDP,9311,36748,1033,RUA,Normal,False
19206,2024-04-13 00:12:04,52.190.243.185,19.40.26.24,UDP,24652,19071,130,FUF,Normal,False
19207,2024-04-13 17:13:39,172.207.253.53,77.44.191.159,TCP,6261,3936,1222,FFU,Normal,False
19208,2024-04-13 21:25:01,119.90.113.223,96.14.51.52,TCP,49958,29034,619,UPA,Normal,False
19209,2024-04-13 03:16:54,83.98.14.144,172.224.16.61,UDP,46194,33306,559,FFF,Normal,False
19210,2024-04-13 03:41:30,135.0.109.105,117.247.147.40,UDP,54498,23279,1022,FAU,Normal,False
19211,2024-04-13 12:16:48,35.49.118.188,219.101.159.189,UDP,40282,7559,1348,UFA,Normal,False
19212,2024-04-13 21:05:50,137.82.164.8,151.219.95.185,TCP,60805,33878,841,RFS,Normal,False
19213,2024-04-13 15:19:44,33.53.198.222,151.170.211.108,UDP,61897,406,50,FRS,Normal,False
19214,2024-04-13 17:42:46,69.51.228.87,223.3.53.202,UDP,50616,26622,746,FPU,Normal,False
19215,2024-04-13 10:22:05,143.183.220.145,244.231.246.212,TCP,37485,166,793,UFS,Normal,False
19216,2024-04-13 18:27:26,152.177.235.158,205.109.26.43,UDP,58189,52773,338,RAU,Normal,False
19217,2024-04-13 03:23:58,252.39.186.54,233.119.136.58,UDP,23477,47407,906,PSU,DNS_Amplification,True
19218,2024-04-13 15:51:11,127.138.195.201,192.157.222.170,UDP,34367,60528,105,AFF,Normal,False
19219,2024-04-13 20:49:59,68.98.156.150,126.111.215.114,TCP,14064,19310,444,PUS,Normal,False
19220,2024-04-13 01:32:45,141.203.48.228,48.162.41.197,TCP,64194,17434,1328,FPU,Normal,False
19221,2024-04-13 12:12:17,28.111.78.204,24.230.155.128,TCP,18821,49928,1360,AAS,Normal,False
19222,2024-04-13 15:11:56,19.137.70.45,60.191.93.32,UDP,56596,12853,396,AAA,Normal,False
19223,2024-04-13 08:29:57,127.118.52.99,194.219.170.90,UDP,30407,12075,452,URP,Normal,False
19224,2024-04-13 19:05:36,102.72.186.228,173.156.174.175,UDP,16147,30403,488,UAA,Normal,False
19225,2024-04-13 12:53:07,117.117.196.132,16.179.102.12,UDP,48074,31947,1091,RAF,Normal,False
19226,2024-04-13 11:04:05,148.83.222.212,136.145.57.52,UDP,46765,2822,99,RPR,Normal,False
19227,2024-04-13 09:28:49,198.27.73.8,91.150.99.225,TCP,43162,30300,170,PPR,Normal,False
19228,2024-04-13 19:07:21,235.38.203.176,86.2.229.174,UDP,33145,37263,87,UAS,Normal,False
19229,2024-04-13 12:23:20,109.136.100.210,118.42.218.218,UDP,14021,30486,430,SAA,Normal,False
19230,2024-04-13 03:34:54,154.28.128.64,86.251.92.93,TCP,36418,64300,1314,PSF,Normal,False
19231,2024-04-13 06:56:14,1.190.114.100,244.42.213.178,TCP,57616,1848,941,ASF,Normal,False
19232,2024-04-13 22:29:49,179.42.30.173,196.221.120.50,UDP,15904,62964,741,SPR,Normal,False
19233,2024-04-13 16:51:48,97.79.19.124,215.163.209.239,TCP,64713,51609,435,FRP,Normal,False
19234,2024-04-13 05:48:03,245.189.162.93,208.99.235.57,TCP,17569,15717,1384,SAR,Normal,False
19235,2024-04-13 13:02:31,174.3.89.36,101.86.91.181,UDP,41508,21317,978,RFS,Normal,False
19236,2024-04-13 09:13:59,157.115.129.195,111.150.199.44,TCP,43936,43008,141,UFR,Normal,False
